ADMINMED:1048621881,NLM:RXNORM:2284718
HOMEMED:3656778,NLM:RXNORM:47613
HOMEMED:3656779,NLM:RXNORM:47613
HOMEMED:3656780,NLM:RXNORM:47613
HOMEMED:3656783,NLM:RXNORM:25806
HOMEMED:3656784,NLM:RXNORM:25806
HOMEMED:3656785,NLM:RXNORM:25806
HOMEMED:3656786,NLM:RXNORM:25806
HOMEMED:3656792,NLM:RXNORM:1908
HOMEMED:3656793,NLM:RXNORM:1908
HOMEMED:3656794,NLM:RXNORM:1908
HOMEMED:3656795,NLM:RXNORM:1908
HOMEMED:3656804,NLM:RXNORM:47622
HOMEMED:3656807,NLM:RXNORM:47622
HOMEMED:3656810,NLM:RXNORM:47628
HOMEMED:3656812,NLM:RXNORM:47628
HOMEMED:3656815,NLM:RXNORM:1897
HOMEMED:3656815,NLM:RXNORM:2418
HOMEMED:3656815,NLM:RXNORM:24941
HOMEMED:3656816,NLM:RXNORM:1897
HOMEMED:3656816,NLM:RXNORM:2418
HOMEMED:3656816,NLM:RXNORM:24941
HOMEMED:3656818,NLM:RXNORM:1897
HOMEMED:3656818,NLM:RXNORM:2418
HOMEMED:3656818,NLM:RXNORM:24941
HOMEMED:3656820,NLM:RXNORM:11253
HOMEMED:3656820,NLM:RXNORM:1897
HOMEMED:3656820,NLM:RXNORM:1919
HOMEMED:3656820,NLM:RXNORM:2418
HOMEMED:3656820,NLM:RXNORM:47613
HOMEMED:3656820,NLM:RXNORM:47628
HOMEMED:3656821,NLM:RXNORM:11253
HOMEMED:3656821,NLM:RXNORM:1897
HOMEMED:3656821,NLM:RXNORM:1919
HOMEMED:3656821,NLM:RXNORM:2418
HOMEMED:3656821,NLM:RXNORM:47613
HOMEMED:3656821,NLM:RXNORM:47628
HOMEMED:3656823,NLM:RXNORM:11253
HOMEMED:3656823,NLM:RXNORM:1897
HOMEMED:3656823,NLM:RXNORM:1919
HOMEMED:3656823,NLM:RXNORM:2418
HOMEMED:3656823,NLM:RXNORM:47613
HOMEMED:3656823,NLM:RXNORM:47628
HOMEMED:3656824,NLM:RXNORM:11253
HOMEMED:3656824,NLM:RXNORM:1897
HOMEMED:3656824,NLM:RXNORM:1919
HOMEMED:3656824,NLM:RXNORM:2418
HOMEMED:3656824,NLM:RXNORM:47613
HOMEMED:3656824,NLM:RXNORM:47628
HOMEMED:3656826,NLM:RXNORM:11253
HOMEMED:3656826,NLM:RXNORM:1897
HOMEMED:3656826,NLM:RXNORM:1919
HOMEMED:3656826,NLM:RXNORM:2418
HOMEMED:3656826,NLM:RXNORM:47613
HOMEMED:3656826,NLM:RXNORM:47628
HOMEMED:3656827,NLM:RXNORM:11253
HOMEMED:3656827,NLM:RXNORM:1897
HOMEMED:3656827,NLM:RXNORM:1919
HOMEMED:3656827,NLM:RXNORM:2418
HOMEMED:3656827,NLM:RXNORM:47613
HOMEMED:3656827,NLM:RXNORM:47628
HOMEMED:3656829,NLM:RXNORM:11253
HOMEMED:3656829,NLM:RXNORM:1897
HOMEMED:3656829,NLM:RXNORM:1919
HOMEMED:3656829,NLM:RXNORM:2418
HOMEMED:3656829,NLM:RXNORM:47613
HOMEMED:3656829,NLM:RXNORM:47628
HOMEMED:3656830,NLM:RXNORM:11253
HOMEMED:3656830,NLM:RXNORM:1897
HOMEMED:3656830,NLM:RXNORM:1919
HOMEMED:3656830,NLM:RXNORM:2418
HOMEMED:3656830,NLM:RXNORM:47613
HOMEMED:3656830,NLM:RXNORM:47628
HOMEMED:3656831,NLM:RXNORM:11253
HOMEMED:3656831,NLM:RXNORM:1897
HOMEMED:3656831,NLM:RXNORM:1919
HOMEMED:3656831,NLM:RXNORM:2418
HOMEMED:3656831,NLM:RXNORM:47613
HOMEMED:3656831,NLM:RXNORM:47628
HOMEMED:3656834,NLM:RXNORM:11253
HOMEMED:3656834,NLM:RXNORM:1897
HOMEMED:3656834,NLM:RXNORM:1919
HOMEMED:3656834,NLM:RXNORM:2418
HOMEMED:3656834,NLM:RXNORM:47613
HOMEMED:3656834,NLM:RXNORM:47628
HOMEMED:3656835,NLM:RXNORM:11253
HOMEMED:3656835,NLM:RXNORM:1897
HOMEMED:3656835,NLM:RXNORM:1919
HOMEMED:3656835,NLM:RXNORM:2418
HOMEMED:3656835,NLM:RXNORM:47613
HOMEMED:3656835,NLM:RXNORM:47628
HOMEMED:3656837,NLM:RXNORM:11253
HOMEMED:3656837,NLM:RXNORM:1897
HOMEMED:3656837,NLM:RXNORM:1919
HOMEMED:3656837,NLM:RXNORM:2418
HOMEMED:3656837,NLM:RXNORM:47613
HOMEMED:3656837,NLM:RXNORM:47628
HOMEMED:3656838,NLM:RXNORM:11253
HOMEMED:3656838,NLM:RXNORM:1897
HOMEMED:3656838,NLM:RXNORM:1919
HOMEMED:3656838,NLM:RXNORM:2418
HOMEMED:3656838,NLM:RXNORM:47613
HOMEMED:3656838,NLM:RXNORM:47628
HOMEMED:3656839,NLM:RXNORM:11253
HOMEMED:3656839,NLM:RXNORM:1897
HOMEMED:3656839,NLM:RXNORM:1919
HOMEMED:3656839,NLM:RXNORM:2418
HOMEMED:3656839,NLM:RXNORM:47613
HOMEMED:3656839,NLM:RXNORM:47628
HOMEMED:3656840,NLM:RXNORM:11253
HOMEMED:3656840,NLM:RXNORM:1897
HOMEMED:3656840,NLM:RXNORM:1919
HOMEMED:3656840,NLM:RXNORM:2418
HOMEMED:3656840,NLM:RXNORM:47613
HOMEMED:3656840,NLM:RXNORM:47628
HOMEMED:3656841,NLM:RXNORM:11253
HOMEMED:3656841,NLM:RXNORM:1897
HOMEMED:3656841,NLM:RXNORM:1919
HOMEMED:3656841,NLM:RXNORM:2418
HOMEMED:3656841,NLM:RXNORM:47613
HOMEMED:3656841,NLM:RXNORM:47628
HOMEMED:3656842,NLM:RXNORM:11253
HOMEMED:3656842,NLM:RXNORM:1897
HOMEMED:3656842,NLM:RXNORM:1919
HOMEMED:3656842,NLM:RXNORM:2418
HOMEMED:3656842,NLM:RXNORM:47613
HOMEMED:3656842,NLM:RXNORM:47628
HOMEMED:3656843,NLM:RXNORM:11253
HOMEMED:3656843,NLM:RXNORM:1897
HOMEMED:3656843,NLM:RXNORM:1919
HOMEMED:3656843,NLM:RXNORM:2418
HOMEMED:3656843,NLM:RXNORM:47613
HOMEMED:3656843,NLM:RXNORM:47628
HOMEMED:3656844,NLM:RXNORM:11253
HOMEMED:3656844,NLM:RXNORM:1897
HOMEMED:3656844,NLM:RXNORM:1919
HOMEMED:3656844,NLM:RXNORM:2418
HOMEMED:3656844,NLM:RXNORM:47613
HOMEMED:3656844,NLM:RXNORM:47628
HOMEMED:3656845,NLM:RXNORM:11253
HOMEMED:3656845,NLM:RXNORM:1897
HOMEMED:3656845,NLM:RXNORM:1919
HOMEMED:3656845,NLM:RXNORM:2418
HOMEMED:3656845,NLM:RXNORM:47613
HOMEMED:3656845,NLM:RXNORM:47628
HOMEMED:3656847,NLM:RXNORM:11253
HOMEMED:3656847,NLM:RXNORM:1897
HOMEMED:3656847,NLM:RXNORM:1919
HOMEMED:3656847,NLM:RXNORM:2418
HOMEMED:3656847,NLM:RXNORM:47613
HOMEMED:3656847,NLM:RXNORM:47628
HOMEMED:3656850,NLM:RXNORM:11253
HOMEMED:3656850,NLM:RXNORM:1897
HOMEMED:3656850,NLM:RXNORM:1919
HOMEMED:3656850,NLM:RXNORM:2418
HOMEMED:3656850,NLM:RXNORM:47613
HOMEMED:3656850,NLM:RXNORM:47628
HOMEMED:3656851,NLM:RXNORM:11253
HOMEMED:3656851,NLM:RXNORM:1897
HOMEMED:3656851,NLM:RXNORM:1919
HOMEMED:3656851,NLM:RXNORM:2418
HOMEMED:3656851,NLM:RXNORM:47613
HOMEMED:3656851,NLM:RXNORM:47628
HOMEMED:3656853,NLM:RXNORM:11253
HOMEMED:3656853,NLM:RXNORM:1897
HOMEMED:3656853,NLM:RXNORM:1919
HOMEMED:3656853,NLM:RXNORM:2418
HOMEMED:3656853,NLM:RXNORM:47613
HOMEMED:3656853,NLM:RXNORM:47628
HOMEMED:3656855,NLM:RXNORM:11253
HOMEMED:3656855,NLM:RXNORM:1897
HOMEMED:3656855,NLM:RXNORM:1919
HOMEMED:3656855,NLM:RXNORM:2418
HOMEMED:3656855,NLM:RXNORM:47613
HOMEMED:3656855,NLM:RXNORM:47628
HOMEMED:3656856,NLM:RXNORM:11253
HOMEMED:3656856,NLM:RXNORM:1897
HOMEMED:3656856,NLM:RXNORM:1919
HOMEMED:3656856,NLM:RXNORM:2418
HOMEMED:3656856,NLM:RXNORM:47613
HOMEMED:3656856,NLM:RXNORM:47628
HOMEMED:3656861,NLM:RXNORM:11253
HOMEMED:3656861,NLM:RXNORM:1897
HOMEMED:3656861,NLM:RXNORM:1919
HOMEMED:3656861,NLM:RXNORM:2418
HOMEMED:3656861,NLM:RXNORM:47613
HOMEMED:3656861,NLM:RXNORM:47628
HOMEMED:3656863,NLM:RXNORM:11253
HOMEMED:3656863,NLM:RXNORM:1897
HOMEMED:3656863,NLM:RXNORM:1919
HOMEMED:3656863,NLM:RXNORM:2418
HOMEMED:3656863,NLM:RXNORM:47613
HOMEMED:3656863,NLM:RXNORM:47628
HOMEMED:3670549,NLM:RXNORM:2193
HOMEMED:3670556,NLM:RXNORM:854930
HOMEMED:3670556,NLM:RXNORM:854932
HOMEMED:3670556,NLM:RXNORM:854934
HOMEMED:3670556,NLM:RXNORM:854936
HOMEMED:3670556,NLM:RXNORM:854938
HOMEMED:3670556,NLM:RXNORM:854940
HOMEMED:3670556,NLM:RXNORM:854942
HOMEMED:3670556,NLM:RXNORM:854944
HOMEMED:3670556,NLM:RXNORM:854946
HOMEMED:3670556,NLM:RXNORM:854948
HOMEMED:3670556,NLM:RXNORM:854950
HOMEMED:3670556,NLM:RXNORM:854952
HOMEMED:3670556,NLM:RXNORM:854954
HOMEMED:3670556,NLM:RXNORM:854956
HOMEMED:3670556,NLM:RXNORM:854958
HOMEMED:3670556,NLM:RXNORM:854960
HOMEMED:3670556,NLM:RXNORM:854962
HOMEMED:3670556,NLM:RXNORM:854964
HOMEMED:3670556,NLM:RXNORM:854966
HOMEMED:3670556,NLM:RXNORM:854968
HOMEMED:3670556,NLM:RXNORM:854970
HOMEMED:3670556,NLM:RXNORM:854972
HOMEMED:3670556,NLM:RXNORM:854974
HOMEMED:3670559,NLM:RXNORM:10454
HOMEMED:3670559,NLM:RXNORM:105669
HOMEMED:3670559,NLM:RXNORM:11248
HOMEMED:3670559,NLM:RXNORM:11256
HOMEMED:3670559,NLM:RXNORM:11258
HOMEMED:3670559,NLM:RXNORM:11359
HOMEMED:3670559,NLM:RXNORM:11423
HOMEMED:3670559,NLM:RXNORM:1151
HOMEMED:3670559,NLM:RXNORM:125929
HOMEMED:3670559,NLM:RXNORM:1588
HOMEMED:3670559,NLM:RXNORM:1897
HOMEMED:3670559,NLM:RXNORM:19143
HOMEMED:3670559,NLM:RXNORM:21579
HOMEMED:3670559,NLM:RXNORM:21837
HOMEMED:3670559,NLM:RXNORM:21842
HOMEMED:3670559,NLM:RXNORM:22701
HOMEMED:3670559,NLM:RXNORM:236911
HOMEMED:3670559,NLM:RXNORM:237099
HOMEMED:3670559,NLM:RXNORM:2418
HOMEMED:3670559,NLM:RXNORM:24941
HOMEMED:3670559,NLM:RXNORM:262150
HOMEMED:3670559,NLM:RXNORM:267366
HOMEMED:3670559,NLM:RXNORM:29155
HOMEMED:3670559,NLM:RXNORM:29268
HOMEMED:3670559,NLM:RXNORM:29421
HOMEMED:3670559,NLM:RXNORM:36717
HOMEMED:3670559,NLM:RXNORM:39954
HOMEMED:3670559,NLM:RXNORM:4511
HOMEMED:3670559,NLM:RXNORM:47613
HOMEMED:3670559,NLM:RXNORM:476818
HOMEMED:3670559,NLM:RXNORM:54993
HOMEMED:3670559,NLM:RXNORM:5514
HOMEMED:3670559,NLM:RXNORM:618278
HOMEMED:3670559,NLM:RXNORM:62400
HOMEMED:3670559,NLM:RXNORM:6582
HOMEMED:3670559,NLM:RXNORM:6585
HOMEMED:3670559,NLM:RXNORM:684879
HOMEMED:3670559,NLM:RXNORM:7405
HOMEMED:3670559,NLM:RXNORM:7891
HOMEMED:3670559,NLM:RXNORM:82003
HOMEMED:3670559,NLM:RXNORM:9346
HOMEMED:3670565,NLM:RXNORM:1998
HOMEMED:3670568,NLM:RXNORM:20352
HOMEMED:3670571,NLM:RXNORM:2231
HOMEMED:3670574,NLM:RXNORM:2551
HOMEMED:3670577,NLM:RXNORM:2599
HOMEMED:3670580,NLM:RXNORM:3356
HOMEMED:3670583,NLM:RXNORM:4053
HOMEMED:3670587,NLM:RXNORM:4278
HOMEMED:3670590,NLM:RXNORM:4451
HOMEMED:3670593,NLM:RXNORM:4603
HOMEMED:3670596,NLM:RXNORM:5470
HOMEMED:3670599,NLM:RXNORM:5487
HOMEMED:3670602,NLM:RXNORM:5553
HOMEMED:3670631,NLM:RXNORM:2189
HOMEMED:3670635,NLM:RXNORM:2358
HOMEMED:3670635,NLM:RXNORM:797541
HOMEMED:3670639,NLM:RXNORM:2670
HOMEMED:3670642,NLM:RXNORM:42612
HOMEMED:3670645,NLM:RXNORM:3041
HOMEMED:3670648,NLM:RXNORM:3254
HOMEMED:3670660,NLM:RXNORM:3322
HOMEMED:3670664,NLM:RXNORM:3407
HOMEMED:3670667,NLM:RXNORM:82003
HOMEMED:3670671,NLM:RXNORM:3628
HOMEMED:3670674,NLM:RXNORM:3639
HOMEMED:3670677,NLM:RXNORM:3743
HOMEMED:3670680,NLM:RXNORM:4179
HOMEMED:3670683,NLM:RXNORM:4337
HOMEMED:3670686,NLM:RXNORM:33562
HOMEMED:3670693,NLM:RXNORM:4678
HOMEMED:3670696,NLM:RXNORM:1596450
HOMEMED:3670699,NLM:RXNORM:5032
HOMEMED:3670706,NLM:RXNORM:5640
HOMEMED:3670709,NLM:RXNORM:44
HOMEMED:3670712,NLM:RXNORM:5880
HOMEMED:3670715,NLM:RXNORM:6754
HOMEMED:3670718,NLM:RXNORM:6851
HOMEMED:3670721,NLM:RXNORM:6960
HOMEMED:3670724,NLM:RXNORM:26225
HOMEMED:3670727,NLM:RXNORM:8640
HOMEMED:3670731,NLM:RXNORM:9344
HOMEMED:3670734,NLM:RXNORM:38413
HOMEMED:3670737,NLM:RXNORM:260101
HOMEMED:3670743,NLM:RXNORM:121191
HOMEMED:3670746,NLM:RXNORM:35302
HOMEMED:3670749,NLM:RXNORM:6205
HOMEMED:3670762,NLM:RXNORM:10627
HOMEMED:3670765,NLM:RXNORM:2191
HOMEMED:3670768,NLM:RXNORM:7213
HOMEMED:3670771,NLM:RXNORM:337623
HOMEMED:3670774,NLM:RXNORM:235379
HOMEMED:3670774,NLM:RXNORM:6406
HOMEMED:3670774,NLM:RXNORM:743
HOMEMED:3670774,NLM:RXNORM:8031
HOMEMED:3670777,NLM:RXNORM:2555
HOMEMED:3670780,NLM:RXNORM:6628
HOMEMED:3670786,NLM:RXNORM:6922
HOMEMED:3670796,NLM:RXNORM:2396
HOMEMED:3670802,NLM:RXNORM:5552
HOMEMED:3670805,NLM:RXNORM:55672
HOMEMED:3670819,NLM:RXNORM:39954
HOMEMED:3670856,NLM:RXNORM:6387
HOMEMED:3670859,NLM:RXNORM:235496
HOMEMED:3670859,NLM:RXNORM:236719
HOMEMED:3670859,NLM:RXNORM:36709
HOMEMED:3670887,NLM:RXNORM:3423
HOMEMED:3670893,NLM:RXNORM:9863
HOMEMED:3670907,NLM:RXNORM:6711
HOMEMED:3670914,NLM:RXNORM:8591
HOMEMED:3670918,NLM:RXNORM:3498
HOMEMED:3670921,NLM:RXNORM:42316
HOMEMED:3670924,NLM:RXNORM:3131
HOMEMED:3670929,NLM:RXNORM:10454
HOMEMED:3670929,NLM:RXNORM:11246
HOMEMED:3670929,NLM:RXNORM:11248
HOMEMED:3670929,NLM:RXNORM:11253
HOMEMED:3670929,NLM:RXNORM:11256
HOMEMED:3670929,NLM:RXNORM:1151
HOMEMED:3670929,NLM:RXNORM:1588
HOMEMED:3670929,NLM:RXNORM:22701
HOMEMED:3670929,NLM:RXNORM:237099
HOMEMED:3670929,NLM:RXNORM:2418
HOMEMED:3670929,NLM:RXNORM:29421
HOMEMED:3670929,NLM:RXNORM:314583
HOMEMED:3670929,NLM:RXNORM:4018
HOMEMED:3670929,NLM:RXNORM:42954
HOMEMED:3670929,NLM:RXNORM:4511
HOMEMED:3670929,NLM:RXNORM:62400
HOMEMED:3670929,NLM:RXNORM:684879
HOMEMED:3670929,NLM:RXNORM:7393
HOMEMED:3670929,NLM:RXNORM:7405
HOMEMED:3670929,NLM:RXNORM:7891
HOMEMED:3670929,NLM:RXNORM:8308
HOMEMED:3670929,NLM:RXNORM:9346
HOMEMED:3670935,NLM:RXNORM:10156
HOMEMED:3670939,NLM:RXNORM:11256
HOMEMED:3670978,NLM:RXNORM:6033
HOMEMED:3671002,NLM:RXNORM:448
HOMEMED:3671008,NLM:RXNORM:3347
HOMEMED:3671012,NLM:RXNORM:4850
HOMEMED:3671025,NLM:RXNORM:6915
HOMEMED:3671038,NLM:RXNORM:70589
HOMEMED:3671041,NLM:RXNORM:11115
HOMEMED:3671048,NLM:RXNORM:2186
HOMEMED:3671056,NLM:RXNORM:2567
HOMEMED:3671059,NLM:RXNORM:11248
HOMEMED:3671059,NLM:RXNORM:11256
HOMEMED:3671059,NLM:RXNORM:2418
HOMEMED:3671059,NLM:RXNORM:42954
HOMEMED:3671059,NLM:RXNORM:4301
HOMEMED:3671059,NLM:RXNORM:4511
HOMEMED:3671059,NLM:RXNORM:484348
HOMEMED:3671059,NLM:RXNORM:618597
HOMEMED:3671059,NLM:RXNORM:684879
HOMEMED:3671059,NLM:RXNORM:73
HOMEMED:3671059,NLM:RXNORM:8310
HOMEMED:3671062,NLM:RXNORM:8149
HOMEMED:3671074,NLM:RXNORM:6813
HOMEMED:3671101,NLM:RXNORM:5499
HOMEMED:3671115,NLM:RXNORM:114203
HOMEMED:3671121,NLM:RXNORM:285241
HOMEMED:3671124,NLM:RXNORM:325526
HOMEMED:3671135,NLM:RXNORM:253206
HOMEMED:3671141,NLM:RXNORM:236344
HOMEMED:3671144,NLM:RXNORM:258326
HOMEMED:3671163,NLM:RXNORM:7442
HOMEMED:3671185,NLM:RXNORM:6387
HOMEMED:3671188,NLM:RXNORM:2002
HOMEMED:3671214,NLM:RXNORM:11124
HOMEMED:3671221,NLM:RXNORM:38404
HOMEMED:3671225,NLM:RXNORM:10582
HOMEMED:3671232,NLM:RXNORM:70602
HOMEMED:3671259,NLM:RXNORM:7440
HOMEMED:3671277,NLM:RXNORM:51499
HOMEMED:3671288,NLM:RXNORM:232539
HOMEMED:3671289,NLM:RXNORM:232539
HOMEMED:3671308,NLM:RXNORM:1952
HOMEMED:3671308,NLM:RXNORM:33290
HOMEMED:3671310,NLM:RXNORM:214354
HOMEMED:3671311,NLM:RXNORM:214354
HOMEMED:3671312,NLM:RXNORM:214354
HOMEMED:3671313,NLM:RXNORM:214354
HOMEMED:3671314,NLM:RXNORM:214354
HOMEMED:3671315,NLM:RXNORM:214354
HOMEMED:3671316,NLM:RXNORM:214354
HOMEMED:3671317,NLM:RXNORM:214354
HOMEMED:3671318,NLM:RXNORM:214354
HOMEMED:3671319,NLM:RXNORM:214354
HOMEMED:3671322,NLM:RXNORM:214354
HOMEMED:3671322,NLM:RXNORM:5487
HOMEMED:3671323,NLM:RXNORM:214354
HOMEMED:3671323,NLM:RXNORM:5487
HOMEMED:3671327,NLM:RXNORM:214355
HOMEMED:3671332,NLM:RXNORM:194000
HOMEMED:3671333,NLM:RXNORM:194000
HOMEMED:3671334,NLM:RXNORM:194000
HOMEMED:3671335,NLM:RXNORM:194000
HOMEMED:3671336,NLM:RXNORM:194000
HOMEMED:3671351,NLM:RXNORM:10938
HOMEMED:3671351,NLM:RXNORM:1992
HOMEMED:3671352,NLM:RXNORM:10938
HOMEMED:3671352,NLM:RXNORM:1992
HOMEMED:3671353,NLM:RXNORM:10938
HOMEMED:3671353,NLM:RXNORM:1992
HOMEMED:3671355,NLM:RXNORM:10938
HOMEMED:3671355,NLM:RXNORM:1992
HOMEMED:3671356,NLM:RXNORM:10938
HOMEMED:3671356,NLM:RXNORM:1992
HOMEMED:3671358,NLM:RXNORM:10938
HOMEMED:3671358,NLM:RXNORM:1992
HOMEMED:3671364,NLM:RXNORM:10938
HOMEMED:3671364,NLM:RXNORM:1992
HOMEMED:3671375,NLM:RXNORM:1998
HOMEMED:3671376,NLM:RXNORM:1998
HOMEMED:3671377,NLM:RXNORM:1998
HOMEMED:3671378,NLM:RXNORM:1998
HOMEMED:3671389,NLM:RXNORM:1998
HOMEMED:3671389,NLM:RXNORM:5487
HOMEMED:3671407,NLM:RXNORM:2002
HOMEMED:3671409,NLM:RXNORM:2002
HOMEMED:3671410,NLM:RXNORM:2002
HOMEMED:3671411,NLM:RXNORM:2002
HOMEMED:3671412,NLM:RXNORM:2002
HOMEMED:3671413,NLM:RXNORM:2002
HOMEMED:3671414,NLM:RXNORM:2002
HOMEMED:3671415,NLM:RXNORM:2002
HOMEMED:3671416,NLM:RXNORM:2002
HOMEMED:3671417,NLM:RXNORM:2002
HOMEMED:3671418,NLM:RXNORM:2002
HOMEMED:3671419,NLM:RXNORM:2002
HOMEMED:3671420,NLM:RXNORM:2002
HOMEMED:3671421,NLM:RXNORM:2002
HOMEMED:3671422,NLM:RXNORM:2002
HOMEMED:3671423,NLM:RXNORM:2002
HOMEMED:3671424,NLM:RXNORM:2002
HOMEMED:3671425,NLM:RXNORM:2002
HOMEMED:3671426,NLM:RXNORM:2002
HOMEMED:3671427,NLM:RXNORM:2002
HOMEMED:3671428,NLM:RXNORM:2002
HOMEMED:3671429,NLM:RXNORM:2002
HOMEMED:3671430,NLM:RXNORM:2002
HOMEMED:3671432,NLM:RXNORM:47686
HOMEMED:3671434,NLM:RXNORM:47686
HOMEMED:3671435,NLM:RXNORM:47686
HOMEMED:3671436,NLM:RXNORM:47686
HOMEMED:3671437,NLM:RXNORM:47686
HOMEMED:3671441,NLM:RXNORM:47686
HOMEMED:3671442,NLM:RXNORM:47686
HOMEMED:3671443,NLM:RXNORM:47686
HOMEMED:3671445,NLM:RXNORM:47686
HOMEMED:3671446,NLM:RXNORM:47686
HOMEMED:3671448,NLM:RXNORM:47686
HOMEMED:3671449,NLM:RXNORM:47686
HOMEMED:3671452,NLM:RXNORM:47686
HOMEMED:3671456,NLM:RXNORM:47686
HOMEMED:3671458,NLM:RXNORM:47686
HOMEMED:3671500,NLM:RXNORM:20217
HOMEMED:3671500,NLM:RXNORM:5032
HOMEMED:3671500,NLM:RXNORM:8163
HOMEMED:3671513,NLM:RXNORM:20217
HOMEMED:3671513,NLM:RXNORM:2400
HOMEMED:3671534,NLM:RXNORM:2019
HOMEMED:3671535,NLM:RXNORM:2019
HOMEMED:3671536,NLM:RXNORM:2019
HOMEMED:3671537,NLM:RXNORM:2019
HOMEMED:3671540,NLM:RXNORM:2019
HOMEMED:3671540,NLM:RXNORM:60307
HOMEMED:3671540,NLM:RXNORM:6375
HOMEMED:3671544,NLM:RXNORM:2019
HOMEMED:3671544,NLM:RXNORM:60307
HOMEMED:3671544,NLM:RXNORM:6375
HOMEMED:3671549,NLM:RXNORM:2019
HOMEMED:3671549,NLM:RXNORM:6375
HOMEMED:3671550,NLM:RXNORM:2019
HOMEMED:3671550,NLM:RXNORM:6375
HOMEMED:3671551,NLM:RXNORM:2019
HOMEMED:3671551,NLM:RXNORM:6375
HOMEMED:3671552,NLM:RXNORM:2019
HOMEMED:3671552,NLM:RXNORM:6375
HOMEMED:3671553,NLM:RXNORM:2019
HOMEMED:3671553,NLM:RXNORM:6375
HOMEMED:3671554,NLM:RXNORM:2019
HOMEMED:3671554,NLM:RXNORM:6375
HOMEMED:3671556,NLM:RXNORM:2019
HOMEMED:3671556,NLM:RXNORM:6375
HOMEMED:3671562,NLM:RXNORM:2019
HOMEMED:3671562,NLM:RXNORM:6375
HOMEMED:3671563,NLM:RXNORM:2019
HOMEMED:3671563,NLM:RXNORM:6375
HOMEMED:3671564,NLM:RXNORM:2019
HOMEMED:3671564,NLM:RXNORM:6375
HOMEMED:3671565,NLM:RXNORM:2019
HOMEMED:3671565,NLM:RXNORM:6375
HOMEMED:3671566,NLM:RXNORM:2019
HOMEMED:3671566,NLM:RXNORM:6375
HOMEMED:3671577,NLM:RXNORM:20220
HOMEMED:3671578,NLM:RXNORM:20220
HOMEMED:3671657,NLM:RXNORM:262150
HOMEMED:3671658,NLM:RXNORM:262150
HOMEMED:3671659,NLM:RXNORM:262150
HOMEMED:3671661,NLM:RXNORM:262150
HOMEMED:3671662,NLM:RXNORM:262150
HOMEMED:3671664,NLM:RXNORM:262150
HOMEMED:3671666,NLM:RXNORM:262150
HOMEMED:3671667,NLM:RXNORM:262150
HOMEMED:3671668,NLM:RXNORM:262150
HOMEMED:3671671,NLM:RXNORM:40048
HOMEMED:3671673,NLM:RXNORM:40048
HOMEMED:3671686,NLM:RXNORM:2101
HOMEMED:3671687,NLM:RXNORM:2101
HOMEMED:3671689,NLM:RXNORM:2101
HOMEMED:3671690,NLM:RXNORM:2101
HOMEMED:3671710,NLM:RXNORM:20352
HOMEMED:3671711,NLM:RXNORM:20352
HOMEMED:3671712,NLM:RXNORM:20352
HOMEMED:3671713,NLM:RXNORM:20352
HOMEMED:3671714,NLM:RXNORM:20352
HOMEMED:3671715,NLM:RXNORM:20352
HOMEMED:3671716,NLM:RXNORM:20352
HOMEMED:3671717,NLM:RXNORM:20352
HOMEMED:3671718,NLM:RXNORM:20352
HOMEMED:3671723,NLM:RXNORM:140108
HOMEMED:3671725,NLM:RXNORM:140108
HOMEMED:3671726,NLM:RXNORM:140108
HOMEMED:3671730,NLM:RXNORM:2129
HOMEMED:3671731,NLM:RXNORM:2129
HOMEMED:3671735,NLM:RXNORM:2129
HOMEMED:3671742,NLM:RXNORM:2176
HOMEMED:3671743,NLM:RXNORM:2176
HOMEMED:3671749,NLM:RXNORM:2176
HOMEMED:3671752,NLM:RXNORM:2176
HOMEMED:3671754,NLM:RXNORM:2176
HOMEMED:3671755,NLM:RXNORM:2176
HOMEMED:3671757,NLM:RXNORM:2176
HOMEMED:3671758,NLM:RXNORM:2176
HOMEMED:3671759,NLM:RXNORM:2176
HOMEMED:3671760,NLM:RXNORM:2176
HOMEMED:3671763,NLM:RXNORM:2176
HOMEMED:3671769,NLM:RXNORM:2176
HOMEMED:3671772,NLM:RXNORM:2176
HOMEMED:3671774,NLM:RXNORM:2177
HOMEMED:3671775,NLM:RXNORM:2177
HOMEMED:3671776,NLM:RXNORM:2177
HOMEMED:3671777,NLM:RXNORM:2177
HOMEMED:3671778,NLM:RXNORM:2177
HOMEMED:3671779,NLM:RXNORM:2177
HOMEMED:3671780,NLM:RXNORM:2177
HOMEMED:3671781,NLM:RXNORM:2177
HOMEMED:3671782,NLM:RXNORM:2177
HOMEMED:3671783,NLM:RXNORM:2177
HOMEMED:3671785,NLM:RXNORM:2180
HOMEMED:3671786,NLM:RXNORM:2180
HOMEMED:3671787,NLM:RXNORM:2180
HOMEMED:3671788,NLM:RXNORM:2180
HOMEMED:3671789,NLM:RXNORM:2180
HOMEMED:3671790,NLM:RXNORM:2180
HOMEMED:3671791,NLM:RXNORM:2180
HOMEMED:3671793,NLM:RXNORM:2180
HOMEMED:3671794,NLM:RXNORM:2180
HOMEMED:3671795,NLM:RXNORM:2180
HOMEMED:3671799,NLM:RXNORM:2180
HOMEMED:3671800,NLM:RXNORM:2180
HOMEMED:3671801,NLM:RXNORM:2180
HOMEMED:3671805,NLM:RXNORM:25037
HOMEMED:3671806,NLM:RXNORM:25037
