Variable...Field.Name,Form.Name,Auto.extraction,concept_cd,expected value,expected value description,Notes,concept_desc,concept_path,Checked.by.Simran,Checked.by.Alba
medcur1_code_ahi,medications_before_and_after_hosp,Yes,ADMINMED:2797011,25.02,"Azelastine Hydrochloride, Trade names: Astelin, Astepro, Antihistamines",,azelastine nasal,\i2b2\Medications\Administered Medications\133\247\246\d04068\ADMINMED:2797011\,,
medcur1_code_ahi,medications_before_and_after_hosp,Yes,ADMINMED:2798142,25.03,"Loratadine, Trade name: Claritin, Antihistamines",,loratadine,\i2b2\Medications\Administered Medications\122\123\d03050\ADMINMED:2798142\,,
medcur1_code_ahi,medications_before_and_after_hosp,Yes,ADMINMED:2798279,25.04,"Montelukast Sodium, Trade name: Singulair, Antihistamines",,montelukast,\i2b2\Medications\Administered Medications\122\243\d04289\ADMINMED:2798279\,,
medcur1_code_ahi,medications_before_and_after_hosp,Yes,ADMINMED:2797240,25.05,"Cetirizine, Trade name: Zyrtec, Antihistamines",,cetirizine,\i2b2\Medications\Administered Medications\122\123\d03827\ADMINMED:2797240\,,
medcur1_code_ahi,medications_before_and_after_hosp,Yes,ADMINMED:2797241,25.99,"Other antihistamines, Antihistamines",,cetirizine-pseudoephedrine,\i2b2\Medications\Administered Medications\122\132\d04764\ADMINMED:2797241\,,
medcur1_code_ahi,medications_before_and_after_hosp,Yes,ADMINMED:164477875,25.99,"Other antihistamines, Antihistamines",,levocetirizine,\i2b2\Medications\Administered Medications\122\123\d05851\ADMINMED:164477875\,,
medcur1_code_ahi,medications_before_and_after_hosp,Yes,ADMINMED:15611713,25.99,"Other antihistamines, Antihistamines",,desloratadine-pseudoephedrine,\i2b2\Medications\Administered Medications\122\132\d05473\ADMINMED:15611713\,,
medcur1_code_ahi,medications_before_and_after_hosp,Yes,ADMINMED:2797542,25.99,"Other antihistamines, Antihistamines",,desloratadine,\i2b2\Medications\Administered Medications\122\123\d04785\ADMINMED:2797542\,,
medcur1_code_ahi,medications_before_and_after_hosp,Yes,ADMINMED:2798143,25.99,"Other antihistamines, Antihistamines",,loratadine-pseudoephedrine,\i2b2\Medications\Administered Medications\122\132\d03818\ADMINMED:2798143\,,
medcur1_code_ahi,medications_before_and_after_hosp,Yes,ADMINMED:439564266,25.99,"Other antihistamines, Antihistamines",,azelastine-fluticasone nasal,\i2b2\Medications\Administered Medications\133\247\246\d07868\ADMINMED:439564266\,,
medcur1_code_ahi,medications_before_and_after_hosp,Yes,ADMINMED:2797781,25.99,"Other antihistamines, Antihistamines",,fexofenadine-pseudoephedrine,\i2b2\Medications\Administered Medications\122\132\d04270\ADMINMED:2797781\,,
medcur1_code_ahi,medications_before_and_after_hosp,Yes,ADMINMED:???????,25.99,"Other antihistamines, Antihistamines",Couldn't find code for this!,,,,
medcur1_code_imd,medications_before_and_after_hosp,Yes,ADMINMED:2797313,26.01,"Adalimumab (TNF inhibitor), Immunomodulatory",,adalimumab,\i2b2\Medications\Administered Medications\105\192\d04835\ADMINMED:2797313\,,
medcur1_code_imd,medications_before_and_after_hosp,Yes,ADMINMED:2796914,26.02,"Anakinra (IL-1 blockade), Immunomodulatory",,anakinra,\i2b2\Medications\Administered Medications\105\192\d04775\ADMINMED:2796914\,,
medcur1_code_imd,medications_before_and_after_hosp,Yes,ADMINMED:2797729,26.03,"Etanercept (TNF inhibitor), Immunomodulatory",,etanercept,\i2b2\Medications\Administered Medications\105\192\d04365\ADMINMED:2797729\,,
medcur1_code_imd,medications_before_and_after_hosp,Yes,ADMINMED:2798006,26.04,"Infliximab (TNF inhibitor), Immunomodulatory",,inFLIXimab,\i2b2\Medications\Administered Medications\105\192\d04342\ADMINMED:2798006\,,
medcur1_code_imd,medications_before_and_after_hosp,Yes,ADMINMED:202592829,26.05,"Tocilizumab (IL-6 blockade), Immunomodulatory",,tocilizumab,\i2b2\Medications\Administered Medications\254\104\443\d07496\ADMINMED:202592829\,,
medcur1_code_imd,medications_before_and_after_hosp,Yes,ADMINMED:2797974,26.06,"Hydroxychloroquine, Immunomodulatory",,hydroxychloroquine,\i2b2\Medications\Administered Medications\105\192\d00817\ADMINMED:2797974\,,
medcur1_code_imd,medications_before_and_after_hosp,Yes,ADMINMED:2797508,26.07,"Cyclosporine, Immunomodulatory",,cycloSPORINE,\i2b2\Medications\Administered Medications\254\104\441\d00079\ADMINMED:2797508\,,
medcur1_code_imd,medications_before_and_after_hosp,Yes,ADMINMED:2797509,26.07,"Cyclosporine, Immunomodulatory",,cycloSPORINE ophthalmic,\i2b2\Medications\Administered Medications\133\147\167\d04836\ADMINMED:2797509\,,
medcur1_code_imd,medications_before_and_after_hosp,Yes,ADMINMED:4103211,26.07,"Cyclosporine, Immunomodulatory",,cyclosporine study drug,\i2b2\Medications\Administered Medications\Non-Categorized\4103211\ADMINMED:4103211\,,
medcur1_code_imd,medications_before_and_after_hosp,Yes,ADMINMED:2797506,26.08,"Cyclophosphamide, Immunomodulatory",,cyclophosphamide,\i2b2\Medications\Administered Medications\20\21\d00036\ADMINMED:2797506\,,
medcur1_code_imd,medications_before_and_after_hosp,Yes,ADMINMED:177596825,26.09,"Canakinumab, Immunomodulatory",,canakinumab,\i2b2\Medications\Administered Medications\254\104\443\d07451\ADMINMED:177596825\,,
medcur1_code_imd,medications_before_and_after_hosp,Yes,ADMINMED:600405241,26.10,"Siltuximab, Immunomodulatory",,siltuximab,\i2b2\Medications\Administered Medications\254\104\443\d08253\ADMINMED:600405241\,,
medcur1_code_imd,medications_before_and_after_hosp,Yes,ADMINMED:???????,26.11,"Baricitinib (JAK inhibitor), Immunomodulatory",Couldn't find code for this!,,,,
medcur1_code_imd,medications_before_and_after_hosp,Yes,ADMINMED:459858731,26.12,"Tofacitinib (JAK inhibitor), Immunomodulatory",,tofacitinib,\i2b2\Medications\Administered Medications\105\192\d07925\ADMINMED:459858731\,,
medcur1_code_imd,medications_before_and_after_hosp,Yes,ADMINMED:???????,26.13,"Upadacitinib (JAK inhibitor), Immunomodulatory",Couldn't find code for this!,,,,
medcur1_code_imd,medications_before_and_after_hosp,Yes,ADMINMED:???????,26.14,"Emapalumab (IFN gamma antibody), Immunomodulatory",Couldn't find code for this!,,,,
medcur1_code_imd,medications_before_and_after_hosp,Yes,ADMINMED:2797260,26.15,"Chloroquine, Immunomodulatory",,chloroquine,\i2b2\Medications\Administered Medications\1\2\d00035\ADMINMED:2797260\,,
medcur1_code_imd,medications_before_and_after_hosp,Yes,ADMINMED:???????,26.99,"Other Immunomodulatory, Immunomodulatory",Couldn't find code for this!,,,,
medcur1_code_av,medications_before_and_after_hosp,Yes,ADMINMED:???????,27.01,"Remdesivir, Antiviral",Couldn't find code for this!,,,,
medcur1_code_av,medications_before_and_after_hosp,Yes,ADMINMED:2798381,27.02,"Oseltamivir, Trade name: Tamiflu, Antiviral",,oseltamivir,\i2b2\Medications\Administered Medications\1\7\281\d04462\ADMINMED:2798381\,,
medcur1_code_av,medications_before_and_after_hosp,Yes,ADMINMED:2798140,27.03,"Lopinavir/ritonavir, Trade name: Kaletra, Antiviral",,lopinavir-ritonavir,\i2b2\Medications\Administered Medications\1\7\175\d04717\ADMINMED:2798140\,,
medcur1_code_av,medications_before_and_after_hosp,Yes,ADMINMED:???????,27.04,"Favipiravir, Trade name: Avigan, Antiviral",Couldn't find code for this!,,,,
medcur1_code_av,medications_before_and_after_hosp,Yes,ADMINMED:248547723,27.99,"Other antiviral, Antiviral",,emtricitabine/lopinavir/ritonavir/tenofovir,\i2b2\Medications\Administered Medications\1\7\327\d07531\ADMINMED:248547723\,,
medcur1_code_av,medications_before_and_after_hosp,Yes,ADMINMED:???????,27.99,"Other antiviral, Antiviral",Couldn't find code for this!,,,,
medcur1_code_av,medications_before_and_after_hosp,Yes,ADMINMED:2798139,27.99,"Other antiviral, Antiviral",,lopinavir,\i2b2\Medications\Administered Medications\1\7\175\d04716\ADMINMED:2798139\,,
medcur1_code_nonmed,medications_before_and_after_hosp,Yes,CPT4:36514,28.01,"Plasma exchange, Non-medical therapy directed at clearing cytokines",,Therapeutic apheresis; for plasma pheresis,\i2b2\Procedures\CPT\(10021-69990) Surgery\(33010-37799) Cardiovascular System\(35685-37501) Adjuvant Techniques\(36400-36550) Venous\(36514) Therapeutic apheresis_ fo~\,,
medcur1_code_nonmed,medications_before_and_after_hosp,Yes,ADMINMED:???????,28.02,"Cytosorb column, Non-medical therapy directed at clearing cytokines",Couldn't find code for this!,,,,
medcur1_code_nonmed,medications_before_and_after_hosp,Yes,CPT4:90947,28.03,"Hemofiltration for fluid removal, Non-medical therapy directed at clearing cytokines",,"Dialysis procedure other than hemodialysis (eg, peritoneal dialysis, hemofiltration, or other continuous renal replacement therapies) requiring repeated physician evaluations, with or without substantial revision of dialysis prescription",\i2b2\Procedures\CPT\(90281-99199) Medicine\(90918-90999) Dialysis\(90945-90999) Miscellaneous Dialysis Procedures\(90947) Dialysis procedure other ~\,,
medcur1_code_nonmed,medications_before_and_after_hosp,Yes,CPT4:90945,28.03,"Hemofiltration for fluid removal, Non-medical therapy directed at clearing cytokines",,"Dialysis procedure other than hemodialysis (eg, peritoneal dialysis, hemofiltration, or other continuous renal replacement therapies), with single physician evaluation",\i2b2\Procedures\CPT\(90281-99199) Medicine\(90918-90999) Dialysis\(90945-90999) Miscellaneous Dialysis Procedures\(90945) Dialysis procedure other ~\,,
medcur1_code_nonmed,medications_before_and_after_hosp,Yes,ADMINMED:???????,28.99,"Other non-medical therapy directed at clearing cytokines, Non-medical therapy directed at clearing cytokines",Couldn't find code for this!,,,,
medcur1_name,medications_before_and_after_hosp,,,,,Name of Medication,(Specify name of drug if code is XX.99),"[medcur1_type] = ""99.99"" or [medcur1_code_arc] = ""01.99"" or [medcur1_code_antiarr] = ""02.99"" or [medcur1_code_ab] = ""03.99"" or [medcur1_code_ac] = ""04.99"" or [medcur1_code_ae] = ""05.99"" or [medcur1_code_ah] = ""06.99"" or [medcur1_code_ath] = ""07.99"" or [medcur1_code_bb] = ""08.99"" or [medcur1_code_bio] = ""09.99"" or [medcur1_code_bd] = ""10.99"" or [medcur1_code_ccb] = ""11.99"" or [medcur1_code_coa] = ""12.99"" or [medcur1_code_cei] = ""13.99"" or [medcur1_code_diu] = ""14.99"" or [medcur1_code_ele] = ""15.99"" or [medcur1_code_gi] = ""16.99"" or [medcur1_code_gc] = ""17.99"" or [medcur1_code_ha] = ""18.99"" or [medcur1_code_ia] = ""19.99"" or [medcur1_code_lla] = ""20.99"" or [medcur1_code_nba] = ""21.99"" or [medcur1_code_sed] = ""22.99"" or [medcur1_code_thb] = ""23.99"" or [medcur1_code_add] = ""24.99"" or [medcur1_code_ahi] = ""25.99"" or [medcur1_code_imd] = ""26.99"" or [medcur1_code_av] = ""27.99"" or [medcur1_code_nonmed] = ""28.99""",,
medcur1_current,medications_before_and_after_hosp,,,,,"Time point where participant was currently taking the medication (choose all that apply). <br>If the participant remains on this medication at a later visit, please return to this form and check additional time points.","0, Before hospitalization for MIS-C (for pre-existing conditions) | 1, Between hospital discharge and 2 Week visit | 2, 2 Weeks Post-Discharge | 3, Between the 2 Week and 6 Week visit | 4, 6 Weeks Post-Discharge | 5, Between the 6 Week and 3 Month visit | 6, 3 Months Post-Discharge | 7, Between the 3 Month and 6 Month visit | 8, 6 Months Post-Discharge | 9, Between the 6 Month and 1 Year visit | 10, 1 Year Post-Discharge | 11, Between the 1 Year and 2 Year visit | 12, 2 Years Post-Discharge | 13, Between the 2 Year and 3 Year visit | 14, 3 Years Post-Discharge | 15, Between the 3 Year and 4 Year visit | 16, 4 Years Post-Discharge | 17, Between the 4 Year and 5 Year visit | 18, 5 Years Post-Discharge | 20, At the time of readmission to the hospital (only readmissions related to MIS-C/COVID-19 symptoms/complications that occurred within 6 months of the initial hospitalization for MIS-C) | 19, Medication given during a readmission to the hospital (only readmissions related to MIS-C/COVID-19 symptoms/complications that occurred within 6 months of the initial hospitalization for MIS-C)",,,
medcur1_readmit,medications_before_and_after_hosp,,,,,"If this medication was being taken at the time of hospital readmission, and/or given during a hospital readmission, please identify which hospital readmission(s). Please only include hospital readmissions that were related to MIS-C/COVID-19 symptoms/complications that occurred within 6 months of the initial hospitalization for MIS-C. If the participant was readmitted only once, just select ""Readmission #1.""","1, Readmission #1 | 2, Readmission #2 | 3, Readmission #3 | 4, Readmission #4 | 5, Readmission #5",,,
medcur1_ae,medications_before_and_after_hosp,,,,,Related to an adverse event?,"1, Yes | 0, No",,,
medcur1_ae_num,medications_before_and_after_hosp,,,,,Adverse event number,Enter the adverse event number from the adverse event form,,,
medcalc,medications_before_and_after_hosp,,,,,"""For data management use only"" calc",Med Code,"sum([medcur1_code_arc],[medcur1_code_antiarr],[medcur1_code_ab],[medcur1_code_ac],[medcur1_code_ae],[medcur1_code_ah],[medcur1_code_ath],[medcur1_code_bb],[medcur1_code_bio],[medcur1_code_bd],[medcur1_code_ccb],[medcur1_code_coa],[medcur1_code_cei],[medcur1_code_diu],[medcur1_code_ele],[medcur1_code_gi],[medcur1_code_gc],[medcur1_code_ha],[medcur1_code_ia],[medcur1_code_lla],[medcur1_code_nba],[medcur1_code_sed],[medcur1_code_thb],[medcur1_code_add],[medcur1_code_ahi],[medcur1_code_imd],[medcur1_code_av],[medcur1_code_nonmed])",,
